,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
541,2.717350854625674,1.4657600765914585,0.0,2.3807404525801013,,,,,,,,,,,
542,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
543,2.717350854625674,1.4657600765914585,0.0,2.3807404525801013,,,,,,,,,,,
544,"(19, 0, 0)","(15, 2, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
545,2.717350854625674,1.4657600765914585,0.0,2.3807404525801013,,,,,,,,,,,
546,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
547,2.717350854625674,1.4657600765914585,0.0,2.3807404525801013,,,,,,,,,,,
548,"(13, 0, 0)","(9, 2, 0)","(13, 0, 0)","(9, 0, 0)","(5, 2, 0)","(9, 0, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,
549,2.717350854625674,1.4657600765914585,0.0,2.3807404525801013,,,,,,,,,,,
550,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
551,2.717350854625674,1.4657600765914585,0.0,2.3807404525801013,,,,,,,,,,,
552,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
553,2.717350854625674,1.4657600765914585,0.0,2.3807404525801013,,,,,,,,,,,
554,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
555,2.717350854625674,1.4657600765914585,0.0,2.3807404525801013,,,,,,,,,,,
556,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
557,2.717350854625674,1.4657600765914585,0.0,2.3807404525801013,,,,,,,,,,,
558,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
559,2.717350854625674,1.4657600765914585,0.0,2.3807404525801013,,,,,,,,,,,
560,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
561,2.717350854625674,1.4657600765914585,0.0,2.3807404525801013,,,,,,,,,,,
562,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
563,2.717350854625674,1.4657600765914585,0.0,2.3807404525801013,,,,,,,,,,,
564,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
565,2.717350854625674,1.4657600765914585,0.0,2.3807404525801013,,,,,,,,,,,
566,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
567,2.717350854625674,1.4657600765914585,0.0,2.3807404525801013,,,,,,,,,,,
568,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
569,2.717350854625674,1.4657600765914585,0.0,2.3807404525801013,,,,,,,,,,,
570,"(23, 3, 0)","(22, 3, 0)","(21, 3, 0)","(20, 0, 0)","(16, 2, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,
571,2.717350854625674,1.4657600765914585,0.0,2.872555440672446,,,,,,,,,,,
572,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
573,2.717350854625674,1.4657600765914585,0.0,2.872555440672446,,,,,,,,,,,
574,"(22, 3, 0)","(21, 3, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
575,2.717350854625674,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
576,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
577,2.717350854625674,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
578,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
579,2.717350854625674,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
580,"(17, 0, 0)","(13, 0, 0)","(9, 0, 0)","(5, 0, 0)","(1, 3, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,
581,2.717350854625674,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
582,"(17, 0, 0)","(13, 0, 0)","(9, 0, 0)","(5, 3, 0)","(4, 2, 10)","(8, 2, 10)",,,,,,,,,
583,2.717350854625674,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
584,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
585,2.717350854625674,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
586,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
587,2.717350854625674,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
588,"(13, 0, 0)","(9, 0, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
589,2.717350854625674,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
590,"(19, 2, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
591,2.717350854625674,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
592,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
593,2.717350854625674,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
594,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
595,2.717350854625674,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
596,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
597,2.717350854625674,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
598,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
599,2.717350854625674,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
600,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
601,2.717350854625674,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
602,"(4, 0, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
603,2.717350854625674,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
604,"(22, 3, 0)","(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 0, 0)","(5, 0, 0)","(1, 2, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,
605,2.7367174775147816,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
606,"(17, 0, 0)","(13, 0, 0)","(9, 0, 0)","(5, 0, 0)","(1, 3, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,
607,2.7367174775147816,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
608,"(13, 0, 0)","(9, 0, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
609,2.7367174775147816,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
610,"(20, 0, 0)","(16, 0, 0)","(12, 1, 0)","(13, 0, 0)","(9, 0, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,
611,2.7367174775147816,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
612,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
613,2.7367174775147816,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
614,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
615,2.7367174775147816,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
616,"(9, 0, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
617,2.7367174775147816,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
618,"(20, 0, 0)","(16, 1, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
619,2.7367174775147816,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
620,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
621,2.7367174775147816,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
622,"(9, 0, 0)","(5, 0, 0)","(1, 3, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,
623,2.7367174775147816,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
624,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
625,2.7367174775147816,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
626,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 0, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,
627,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
628,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
629,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
630,"(16, 2, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
631,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
632,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
633,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
634,"(13, 0, 0)","(9, 0, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
635,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
636,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
637,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
638,"(9, 0, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
639,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
640,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
641,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
642,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
643,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
644,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
645,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
646,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
647,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
648,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
649,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
650,"(20, 0, 0)","(16, 0, 0)","(12, 1, 0)","(13, 0, 0)","(9, 0, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,
651,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
652,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
653,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
654,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
655,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
656,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
657,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
658,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
659,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
660,"(5, 3, 0)","(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
661,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
662,"(16, 0, 0)","(12, 1, 0)","(13, 0, 0)","(9, 0, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,
663,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
664,"(17, 0, 0)","(13, 3, 0)","(12, 2, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
665,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
666,"(9, 0, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
667,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
668,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
669,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
670,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
671,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
672,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
673,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
674,"(11, 0, 0)","(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
675,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
676,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
677,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
678,"(19, 2, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
679,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
680,"(17, 0, 0)","(13, 2, 0)","(17, 0, 0)","(13, 0, 0)","(9, 0, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,
681,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
682,"(19, 0, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
683,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
684,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
685,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
686,"(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
687,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
688,"(0, 2, 0)","(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
689,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
690,"(17, 3, 0)","(16, 2, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
691,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
692,"(13, 0, 0)","(9, 0, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
693,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
694,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
695,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
696,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
697,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
698,"(13, 0, 0)","(9, 0, 0)","(5, 0, 0)","(1, 3, 0)","(0, 1, 0)","(1, 3, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,
699,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
700,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
701,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
702,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
703,2.7229746463088254,1.4657600765914585,0.0,2.3842666236971715,,,,,,,,,,,
704,"(22, 3, 0)","(21, 3, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
705,2.7229746463088254,1.4657600765914585,0.0,2.115280006639607,,,,,,,,,,,
706,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
707,2.7229746463088254,1.4657600765914585,0.0,2.115280006639607,,,,,,,,,,,
708,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
709,2.7229746463088254,1.4657600765914585,0.0,2.115280006639607,,,,,,,,,,,
710,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
711,2.7229746463088254,1.4657600765914585,0.0,2.115280006639607,,,,,,,,,,,
712,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
713,2.7229746463088254,1.4657600765914585,0.0,2.115280006639607,,,,,,,,,,,
714,"(21, 0, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 0, 10)",,,,,,,,,,
715,2.379203272959146,1.4657600765914585,0.0,2.115280006639607,,,,,,,,,,,
716,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
717,2.379203272959146,1.4657600765914585,0.0,2.115280006639607,,,,,,,,,,,
718,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
719,2.379203272959146,1.4657600765914585,0.0,2.115280006639607,,,,,,,,,,,
720,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
721,2.379203272959146,1.4657600765914585,0.0,2.115280006639607,,,,,,,,,,,
722,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
723,2.379203272959146,1.4657600765914585,0.0,2.115280006639607,,,,,,,,,,,
724,"(22, 3, 0)","(21, 3, 0)","(20, 0, 0)","(16, 1, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,
725,2.379203272959146,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
726,"(0, 2, 0)","(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
727,2.379203272959146,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
728,"(15, 0, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
729,2.379203272959146,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
730,"(21, 0, 0)","(17, 0, 0)","(13, 2, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
731,2.11508801703775,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
732,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,,
733,2.11508801703775,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
734,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
735,2.11508801703775,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
736,"(21, 0, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
737,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
738,"(5, 3, 0)","(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
739,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
740,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
741,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
742,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
743,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
744,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
745,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
746,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
747,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
748,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
749,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
750,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
751,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
752,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
753,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
754,"(1, 3, 0)","(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
755,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
756,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
757,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
758,"(23, 0, 0)","(19, 0, 0)","(15, 2, 0)","(19, 0, 0)","(15, 2, 0)","(19, 0, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,
759,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
760,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,,
761,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
762,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
763,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
764,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
765,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
766,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
767,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
768,"(16, 2, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
769,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
770,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
771,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
772,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,,
773,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
774,"(20, 0, 0)","(16, 0, 0)","(12, 1, 0)","(13, 3, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
775,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
776,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
777,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
778,"(17, 3, 0)","(16, 1, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
779,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
780,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
781,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
782,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
783,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
784,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,,
785,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
786,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
787,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
788,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
789,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
790,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,,
791,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
792,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
793,2.0349245156563267,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
794,"(22, 3, 0)","(21, 0, 0)","(17, 3, 0)","(16, 1, 0)","(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,
795,2.010488103681613,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
796,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
797,2.010488103681613,1.4657600765914585,0.0,2.034584003749623,,,,,,,,,,,
798,"(21, 3, 0)","(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
799,2.010488103681613,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
800,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
801,2.010488103681613,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
802,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
803,2.010488103681613,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
804,"(17, 3, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
805,2.010488103681613,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
806,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
807,2.010488103681613,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
808,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
809,2.010488103681613,1.4657600765914585,0.0,2.010375201172346,,,,,,,,,,,
