,0,1,2,3,4,5,6,7,8,9,10,11,12,13
6002,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
6003,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6004,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
6005,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6006,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6007,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6008,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
6009,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6010,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
6011,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6012,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6013,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6014,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
6015,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6016,"(11, 0, 0)","(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
6017,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6018,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
6019,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6020,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
6021,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6022,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6023,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6024,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
6025,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6026,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
6027,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6028,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
6029,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6030,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6031,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6032,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
6033,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6034,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
6035,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6036,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6037,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6038,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
6039,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6040,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
6041,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6042,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6043,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6044,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6045,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6046,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
6047,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6048,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,
6049,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6050,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
6051,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6052,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
6053,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6054,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
6055,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6056,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
6057,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6058,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
6059,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6060,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
6061,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6062,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6063,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6064,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6065,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6066,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
6067,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6068,"(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
6069,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6070,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
6071,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6072,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
6073,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6074,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
6075,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6076,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
6077,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6078,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
6079,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6080,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
6081,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6082,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
6083,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6084,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
6085,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6086,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
6087,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6088,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
6089,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6090,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6091,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6092,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
6093,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6094,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
6095,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6096,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6097,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6098,"(19, 0, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
6099,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6100,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
6101,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6102,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
6103,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6104,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
6105,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6106,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
6107,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6108,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
6109,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6110,"(17, 0, 0)","(13, 2, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,
6111,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6112,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
6113,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6114,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
6115,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6116,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
6117,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6118,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
6119,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6120,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
6121,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6122,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
6123,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6124,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
6125,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6126,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
6127,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6128,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 2, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
6129,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6130,"(21, 1, 0)","(22, 3, 0)","(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,
6131,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6132,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
6133,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6134,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6135,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6136,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
6137,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6138,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
6139,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6140,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
6141,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6142,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
6143,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6144,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
6145,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6146,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
6147,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6148,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6149,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6150,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
6151,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6152,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
6153,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6154,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
6155,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6156,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
6157,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6158,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
6159,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6160,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
6161,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6162,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
6163,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6164,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
6165,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6166,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
6167,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6168,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
6169,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6170,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
6171,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6172,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
6173,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6174,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
6175,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6176,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
6177,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6178,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
6179,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6180,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
6181,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6182,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
6183,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6184,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6185,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6186,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
6187,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6188,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
6189,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6190,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
6191,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6192,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
6193,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6194,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
6195,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6196,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6197,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6198,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
6199,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6200,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
6201,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6202,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
6203,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6204,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
6205,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6206,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,,
6207,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6208,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
6209,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6210,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
6211,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6212,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
6213,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6214,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6215,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6216,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
6217,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6218,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
6219,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6220,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
6221,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6222,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,,
6223,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6224,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
6225,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6226,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6227,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6228,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
6229,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6230,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
6231,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6232,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
6233,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6234,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
6235,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6236,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
6237,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6238,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
6239,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6240,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
6241,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6242,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
6243,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6244,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
6245,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6246,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
6247,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6248,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
6249,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6250,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
6251,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6252,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
6253,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6254,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
6255,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6256,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
6257,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6258,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
6259,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6260,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
6261,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6262,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
6263,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6264,"(20, 0, 0)","(16, 0, 0)","(12, 2, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
6265,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6266,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
6267,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6268,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
6269,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6270,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
6271,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6272,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
6273,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6274,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,,
6275,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6276,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
6277,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6278,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
6279,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6280,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
6281,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6282,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
6283,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6284,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,,
6285,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6286,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
6287,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6288,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
6289,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6290,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,,
6291,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6292,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
6293,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
6294,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
6295,1.9740367013955782,2.111111111111111,0.0,1.946,,,,,,,,,,
