,0,1,2,3,4,5,6,7,8,9,10,11,12
16706,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
16707,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16708,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
16709,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16710,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
16711,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16712,"(16, 0, 0)","(12, 2, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,
16713,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16714,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
16715,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16716,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
16717,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16718,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
16719,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16720,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
16721,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16722,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
16723,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16724,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
16725,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16726,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
16727,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16728,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
16729,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16730,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16731,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16732,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
16733,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16734,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
16735,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16736,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
16737,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16738,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16739,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16740,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
16741,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16742,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
16743,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16744,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
16745,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16746,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
16747,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16748,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
16749,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16750,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
16751,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16752,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
16753,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16754,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
16755,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16756,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
16757,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16758,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
16759,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16760,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
16761,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16762,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
16763,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16764,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
16765,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16766,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,
16767,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16768,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
16769,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16770,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
16771,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16772,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
16773,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16774,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
16775,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16776,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
16777,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16778,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
16779,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16780,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
16781,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16782,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
16783,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16784,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
16785,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16786,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
16787,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16788,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,
16789,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16790,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
16791,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16792,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,
16793,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16794,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
16795,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16796,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
16797,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16798,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
16799,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16800,"(17, 0, 0)","(13, 0, 0)","(9, 0, 0)","(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,
16801,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16802,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16803,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16804,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16805,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16806,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
16807,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16808,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
16809,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16810,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
16811,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16812,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
16813,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16814,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
16815,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16816,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
16817,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16818,"(17, 0, 0)","(13, 2, 0)","(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,
16819,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16820,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16821,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16822,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
16823,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16824,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
16825,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16826,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
16827,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16828,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
16829,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16830,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16831,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16832,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
16833,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16834,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
16835,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16836,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
16837,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16838,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
16839,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16840,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
16841,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16842,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16843,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16844,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
16845,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16846,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
16847,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16848,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16849,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16850,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 2, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,
16851,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16852,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
16853,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16854,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16855,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16856,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
16857,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16858,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
16859,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16860,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
16861,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16862,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
16863,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16864,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16865,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16866,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
16867,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16868,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
16869,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16870,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16871,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16872,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
16873,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16874,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
16875,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16876,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16877,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16878,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
16879,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16880,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
16881,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16882,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
16883,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16884,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
16885,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16886,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
16887,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16888,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
16889,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16890,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
16891,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16892,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
16893,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16894,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
16895,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16896,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
16897,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16898,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
16899,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16900,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
16901,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16902,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
16903,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16904,"(19, 0, 0)","(15, 0, 0)","(11, 2, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,
16905,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16906,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
16907,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16908,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
16909,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16910,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
16911,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16912,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
16913,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16914,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
16915,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16916,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 2, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,
16917,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16918,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
16919,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16920,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
16921,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16922,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
16923,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16924,"(9, 3, 10)","(8, 3, 10)",,,,,,,,,,,
16925,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16926,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16927,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16928,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
16929,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16930,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
16931,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16932,"(3, 3, 19)","(2, 3, 19)",,,,,,,,,,,
16933,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16934,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
16935,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16936,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
16937,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16938,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16939,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16940,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
16941,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16942,"(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,,
16943,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16944,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
16945,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16946,"(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,
16947,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16948,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
16949,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16950,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
16951,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16952,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
16953,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16954,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16955,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16956,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
16957,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16958,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
16959,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16960,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,
16961,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16962,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,
16963,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16964,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
16965,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16966,"(4, 2, 10)","(8, 2, 10)",,,,,,,,,,,
16967,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16968,"(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,,
16969,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16970,"(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,
16971,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16972,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,
16973,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16974,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
16975,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16976,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
16977,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16978,"(20, 0, 0)","(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,
16979,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16980,"(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,
16981,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16982,"(5, 0, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16983,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16984,"(17, 0, 0)","(13, 0, 0)","(9, 3, 10)","(8, 3, 10)",,,,,,,,,
16985,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16986,"(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 2, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,
16987,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16988,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
16989,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16990,"(1, 1, 19)","(2, 1, 19)",,,,,,,,,,,
16991,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16992,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16993,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16994,"(21, 1, 0)","(22, 1, 0)","(23, 0, 0)","(19, 0, 0)","(15, 0, 0)","(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,
16995,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16996,"(16, 0, 0)","(12, 0, 10)","(8, 0, 10)",,,,,,,,,,
16997,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
16998,"(0, 1, 0)","(1, 1, 19)","(2, 1, 19)",,,,,,,,,,
16999,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
17000,"(12, 0, 10)","(8, 0, 10)",,,,,,,,,,,
17001,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
17002,"(11, 0, 0)","(7, 0, 0)","(3, 3, 19)","(2, 3, 19)",,,,,,,,,
17003,2.0,2.111111111111108,0.0,1.9988140265146892,,,,,,,,,
